date,use [kW],FurnaceHRV [kW],CellarOutlets [kW],WashingMachine [kW],FridgeRange [kW],DisposalDishwasher [kW],KitchenLights [kW],BedroomOutlets [kW],BedroomLights [kW],MasterOutlets [kW],MasterLights [kW],DuctHeaterHRV [kW],ElectricRange [kW],Dryer [kW],GarageMudroomLights [kW]
2014-05-22 03:30:00,0.26659222299999996,0.021462778,0.008447778,0.005552778,0.024135556,0.005067778,0.003411111,0.018361667,0.004815,0.046478889,0.009148333,0.097236111,0.003479444,0.005985556,0.013009444
2014-05-22 04:00:00,0.6958472229999999,0.035737778,0.110895,0.005531667,0.116907222,0.005343889,0.002983333,0.01825,0.004831111,0.047275556,0.010009444,0.316662778,0.00297,0.005481667,0.012967778
2014-05-22 04:30:00,0.24558,0.020040556,0.006339444,0.005546667,0.031136667,0.005024444,0.003429444,0.018396111,0.004801111,0.046892778,0.009025556,0.072430556,0.00353,0.006024444,0.012962222
2014-05-22 05:00:00,0.6624650010000002,0.053423889,0.105146667,0.005527778,0.04029,0.005376667,0.003085556,0.018162222,0.00484,0.046798333,0.010091667,0.348598889,0.002934444,0.005321667,0.012867222
2014-05-22 05:30:00,0.33051055599999996,0.044665,0.015735,0.00552,0.114877222,0.004929444,0.003265,0.018125,0.004718889,0.046353889,0.008738889,0.04151,0.003497778,0.005973889,0.012600556
2014-05-22 06:00:00,0.7954633319999999,0.037696111,0.094341667,0.005478889,0.011598333,0.005396111,0.002951111,0.018011111,0.004804444,0.045888333,0.010073889,0.371235,0.003219444,0.005132222,0.179636667
2014-05-22 06:30:00,0.7406577780000001,0.017498889,0.031738333,0.005512778,0.052743333,0.004473889,0.24237,0.018223333,0.004685,0.046420556,0.008703889,0.024271667,0.229642222,0.006798889,0.047575
2014-05-22 07:00:00,1.574202776,0.389346111,0.077492222,0.005834444,0.129405,0.005034444,0.249817778,0.016976667,0.004749444,0.045668333,0.010338333,0.390003333,0.194864444,0.005670556,0.049001667
2014-05-22 07:30:00,1.2174688889999998,0.663106111,0.049925556,0.006104444,0.094757778,0.004592222,0.248827222,0.010905556,0.004609444,0.041713889,0.008759444,0.025611667,0.003756667,0.006441111,0.048357778
2014-05-22 08:00:00,1.29035111,0.575615,0.059788333,0.005991111,0.028116667,0.005339444,0.006313333,0.010044444,0.097218333,0.039117222,0.043098889,0.362495556,0.002938333,0.005218889,0.049055556
2014-05-22 08:30:00,1.0440922220000002,0.555314444,0.069495556,0.005961111,0.122188333,0.005006111,0.003338889,0.010867778,0.004704444,0.03912,0.008698889,0.02439,0.171298333,0.005832778,0.017875556
2014-05-22 09:00:00,1.2374361090000001,0.626036111,0.042998889,0.006033333,0.047865,0.005487222,0.002918889,0.010924444,0.050972222,0.038461111,0.010257222,0.374869444,0.002757778,0.005054444,0.0128
2014-05-22 09:30:00,1.027160555,0.626207222,0.090294444,0.006068889,0.025376667,0.004807222,0.003354444,0.0109,0.018861111,0.038856667,0.156008889,0.024072222,0.003670556,0.006136111,0.012546111
2014-05-22 10:00:00,1.181584999,0.582025556,0.019801111,0.005997222,0.116995,0.005532778,0.002825556,0.010837222,0.004805,0.038339444,0.010277778,0.363628333,0.002702222,0.005028333,0.012789444
2014-05-22 10:30:00,0.8238166659999999,0.571740556,0.110806111,0.006008333,0.016189444,0.005127778,0.00344,0.011145,0.004786667,0.039135556,0.008972222,0.024126111,0.003564444,0.005904444,0.01287
2014-05-22 11:00:00,0.7031422230000002,0.205782778,0.007482778,0.005686667,0.021261111,0.005513889,0.003082222,0.011056111,0.004868333,0.039347778,0.010349444,0.367555,0.002915556,0.005202778,0.013037778
2014-05-22 11:30:00,0.36413166900000005,0.018207778,0.105701111,0.005513333,0.117890556,0.004946667,0.003286667,0.011193333,0.004735556,0.039635,0.008813889,0.021565,0.003665556,0.006175556,0.012801667
2014-05-22 12:00:00,0.594123333,0.03879,0.024754444,0.005522778,0.053369444,0.005487222,0.003022222,0.011041111,0.004856667,0.039153889,0.010352778,0.376561667,0.002921667,0.005265,0.013024444
2014-05-22 12:30:00,0.264375,0.01846,0.119021111,0.005519444,0.00509,0.004983333,0.003508333,0.011129444,0.004790556,0.039446111,0.008880556,0.020606667,0.003750556,0.006232778,0.012956111
2014-05-22 13:00:00,0.7070438879999998,0.039029444,0.077693333,0.00553,0.111395556,0.00549,0.002913889,0.011163333,0.004855,0.038975,0.010387222,0.378314444,0.002885556,0.005315,0.013096111
2014-05-22 13:30:00,0.328155002,0.018799444,0.113637222,0.005511667,0.069970556,0.005005556,0.003393889,0.011298333,0.004778333,0.039551667,0.008910556,0.024381667,0.003711667,0.006253889,0.012950556
2014-05-22 14:00:00,0.6150611110000002,0.037874444,0.110092778,0.005515,0.005559444,0.005497778,0.003157778,0.011155556,0.004882778,0.039101111,0.01035,0.360362778,0.002989444,0.005358889,0.013163333
2014-05-22 14:30:00,0.305661668,0.019996667,0.031076667,0.005537222,0.105600556,0.005059444,0.003302778,0.011318333,0.0048,0.039648889,0.009058333,0.047363889,0.003646667,0.006226667,0.013025556
2014-05-22 15:00:00,1.019256666,0.428841111,0.086947778,0.005880556,0.062852222,0.005594444,0.003045,0.011098889,0.004884444,0.039036111,0.01037,0.339412222,0.002877778,0.005228333,0.013187778
2014-05-22 15:30:00,0.824516668,0.587469444,0.058526111,0.006048889,0.005416667,0.005306667,0.003435556,0.011132222,0.004852778,0.039441667,0.009298889,0.071061111,0.003512778,0.005897222,0.013116667
2014-05-22 16:00:00,1.167053333,0.593283889,0.056415,0.006034444,0.104073889,0.005639444,0.002981111,0.011178889,0.004876111,0.038943889,0.010268889,0.312161111,0.002855556,0.005212222,0.013128889
2014-05-22 16:30:00,0.918964445,0.578490556,0.078778889,0.00602,0.068346111,0.005291111,0.003272778,0.011162778,0.004811667,0.038968889,0.009287778,0.092419444,0.003403333,0.005787222,0.012923889
2014-05-22 17:00:00,1.020081111,0.586014444,0.034242222,0.006028889,0.005717222,0.005602778,0.003184444,0.011076111,0.004893889,0.039051111,0.010163889,0.292828889,0.002958889,0.005222778,0.013095556
2014-05-22 17:30:00,1.287738332,0.631018333,0.104273333,0.006075556,0.113943333,0.005033889,0.222887222,0.011174444,0.004747222,0.039167222,0.009426667,0.117248889,0.003466111,0.006314444,0.012961667
2014-05-22 18:00:00,1.3337200000000002,0.587448333,0.007075556,0.00604,0.124115,0.005203889,0.255512778,0.011027778,0.004771667,0.038889444,0.010013889,0.261441111,0.003088333,0.006096111,0.012996111
2014-05-22 18:30:00,1.283923334,0.583427222,0.111425556,0.006051111,0.100758333,0.004857778,0.255071111,0.011105556,0.004710556,0.039259444,0.009464444,0.133917778,0.003606667,0.007441111,0.012826667
2014-05-22 19:00:00,0.7978311119999998,0.257688889,0.058370556,0.005744444,0.032278333,0.007057222,0.073375556,0.011248889,0.036346111,0.039127778,0.0099,0.243582778,0.003276667,0.006785556,0.013048333
2014-05-22 19:30:00,0.899117222,0.055408889,0.110865,0.00557,0.122504444,0.004845,0.099302778,0.034954444,0.079365,0.042925556,0.118171111,0.157942222,0.046882222,0.007483889,0.012896667
2014-05-22 20:00:00,0.712539445,0.063448889,0.023712222,0.005575,0.107731667,0.005109444,0.004257222,0.034212778,0.169175,0.044375556,0.009628889,0.222162778,0.003361111,0.006931667,0.012857222
2014-05-22 20:30:00,0.6350716670000001,0.092425,0.094547778,0.005592222,0.005166667,0.005063333,0.003311667,0.019967778,0.150986111,0.044131667,0.009470556,0.180903333,0.003546111,0.007058333,0.012901111
2014-05-22 21:00:00,0.447175556,0.027908333,0.022295,0.005533333,0.081785,0.005331111,0.003192778,0.018086667,0.004859444,0.044687778,0.009547222,0.201091111,0.003236667,0.006665556,0.012955556
2014-05-22 21:30:00,0.5633927779999999,0.029826111,0.096525,0.005522222,0.115176111,0.005351667,0.003143889,0.018165556,0.004856111,0.044873889,0.009601111,0.207384444,0.003248889,0.00672,0.012997778
2014-05-22 22:00:00,0.34664333399999997,0.026453889,0.017978889,0.005533333,0.006177778,0.005303889,0.003382778,0.01839,0.004881111,0.044977222,0.009521667,0.180955,0.00332,0.006667222,0.013100556
2014-05-22 22:30:00,0.5887705550000002,0.031269444,0.104688889,0.005521667,0.075557778,0.005342222,0.031686111,0.018618889,0.004887222,0.045224444,0.009773333,0.233060556,0.00325,0.006733889,0.013156111
2014-05-22 23:00:00,0.829629446,0.421728889,0.010600556,0.005907778,0.114976667,0.005411667,0.005152778,0.018516111,0.004898333,0.04883,0.009529444,0.161247778,0.003163333,0.006575556,0.013090556
2014-05-22 23:30:00,1.0811216670000001,0.589615556,0.106752222,0.006052222,0.006015556,0.005573889,0.003261111,0.018283889,0.004945,0.050265,0.009943889,0.257988889,0.003033333,0.006278889,0.013112222
2014-05-23 00:00:00,0.885235556,0.579241111,0.018025556,0.006057222,0.029126111,0.005416667,0.003331111,0.018287778,0.004907778,0.047892778,0.009452778,0.140674444,0.003227222,0.006528889,0.013066111
2014-05-23 00:30:00,1.1941927789999998,0.583451667,0.096526667,0.006026667,0.118742778,0.005542222,0.002994444,0.018301111,0.004857778,0.045191111,0.009981667,0.280560556,0.002882222,0.006182778,0.012951111
2014-05-23 01:00:00,0.9556588890000001,0.567301111,0.024662222,0.006022778,0.058487778,0.005155,0.078355,0.018231111,0.004776667,0.044454444,0.009262222,0.115938889,0.003350556,0.006721667,0.012939444
2014-05-23 01:30:00,1.6267316660000006,0.608293889,0.095663333,0.006053889,0.080641111,0.364408889,0.060003333,0.018318333,0.009564444,0.045164444,0.01002,0.304566667,0.003636667,0.007573889,0.012822778
2014-05-23 02:00:00,1.544805554,0.588512778,0.023728333,0.006057222,0.112113333,0.612311111,0.003057222,0.018562222,0.004476111,0.051798333,0.009136667,0.089408333,0.00432,0.008573333,0.012750556
2014-05-23 02:30:00,1.5144827790000002,0.582855556,0.091190556,0.00602,0.103866111,0.296653889,0.002899444,0.018238889,0.004711111,0.052307222,0.010117778,0.322445556,0.003323889,0.007036667,0.012816111
2014-05-23 03:00:00,0.49573055600000004,0.175357778,0.031500556,0.005661667,0.107496667,0.005062222,0.003291667,0.018306667,0.004794444,0.050539444,0.008955556,0.061671111,0.003449444,0.006838889,0.012804444
2014-05-23 03:30:00,0.877241111,0.037617222,0.084873889,0.005516111,0.279768333,0.005426111,0.002573889,0.01842,0.004807222,0.047397222,0.010136667,0.358720556,0.002771111,0.006250556,0.012962222
2014-05-23 04:00:00,0.298393889,0.018056667,0.036499444,0.005523333,0.101028333,0.004965556,0.003355556,0.018466667,0.004774444,0.047096111,0.008789444,0.02656,0.003582778,0.006845,0.012850556
2014-05-23 04:30:00,0.751832779,0.039122778,0.075047778,0.005516667,0.123702778,0.005501111,0.002895556,0.018340556,0.004862222,0.0465,0.010354444,0.398947778,0.002803333,0.005268889,0.012968889
2014-05-23 05:00:00,0.2878533330000001,0.017939444,0.044607222,0.005517222,0.085310556,0.004942778,0.003371111,0.018306667,0.004753889,0.046015,0.008734444,0.025862222,0.00363,0.006131111,0.012731667
2014-05-23 05:30:00,0.6318711119999999,0.039401667,0.065987778,0.005531111,0.005751111,0.005568889,0.003147778,0.018384444,0.004935556,0.047066111,0.010468333,0.404275,0.002856667,0.00528,0.013216667
2014-05-23 06:00:00,0.541426668,0.018406111,0.056418889,0.00555,0.095558333,0.004947778,0.058380556,0.018816111,0.006886111,0.048647778,0.008895556,0.025701111,0.004065556,0.006396667,0.182756111
2014-05-23 06:30:00,1.2389205559999998,0.080938333,0.048361667,0.005580556,0.128317222,0.005141667,0.231531667,0.018638889,0.005017778,0.053608333,0.010466667,0.408953333,0.179567222,0.005888333,0.056908889
2014-05-23 07:00:00,0.9216427790000001,0.469542778,0.075507778,0.005953889,0.03442,0.004808889,0.155052778,0.012925556,0.014790556,0.052603889,0.008877778,0.027867222,0.003798333,0.00643,0.049063333
2014-05-23 07:30:00,1.5676600009999997,0.597718889,0.035982222,0.006053333,0.123841667,0.005065,0.252562778,0.011138889,0.004735556,0.051368889,0.058110556,0.384249444,0.003031111,0.005817778,0.027983889
2014-05-23 08:00:00,1.2405105529999998,0.618381111,0.085108333,0.00608,0.095808889,0.004536111,0.252138333,0.011078333,0.058512778,0.051519444,0.008848333,0.025144444,0.003836667,0.006748333,0.012769444
2014-05-23 08:30:00,1.41878889,0.647058889,0.031284444,0.006091111,0.005655556,0.005191111,0.134621111,0.010945,0.043335556,0.041815,0.093003333,0.378208889,0.003045556,0.005610556,0.012922778
2014-05-23 09:00:00,0.8691077779999999,0.570466111,0.090758889,0.006013889,0.081321667,0.005076667,0.00329,0.011071111,0.004739444,0.038595556,0.008830556,0.026778333,0.003487222,0.005927222,0.012751111
2014-05-23 09:30:00,1.1822272219999999,0.590595556,0.027648333,0.006026111,0.084496667,0.005616111,0.002901667,0.010976111,0.004857222,0.038587222,0.010376111,0.379398889,0.002700556,0.005044444,0.013002222
2014-05-23 10:00:00,0.812135556,0.576235,0.103963889,0.006025,0.005397778,0.005145556,0.003470556,0.011122778,0.004801111,0.039022222,0.008944444,0.025486667,0.003568889,0.006003333,0.012948333
2014-05-23 10:30:00,1.2594366670000003,0.589434444,0.10482,0.006010556,0.086774444,0.005591667,0.002896667,0.010958333,0.004846111,0.038458889,0.010357222,0.378532778,0.002715,0.005055556,0.012985
2014-05-23 11:00:00,0.5057477779999999,0.186125,0.118171667,0.005656667,0.079188889,0.004982222,0.003345,0.011054444,0.004742222,0.039062222,0.008795,0.021973333,0.003635556,0.00618,0.012835556
2014-05-23 11:30:00,0.62433611,0.038176111,0.110527222,0.005515,0.005552222,0.005435,0.003117778,0.011019444,0.004842778,0.038699444,0.01023,0.369941111,0.002947222,0.005331111,0.013001667
2014-05-23 12:00:00,0.287047222,0.01892,0.040033333,0.005526111,0.092555,0.004970556,0.003318333,0.011203333,0.004751111,0.039075556,0.008831111,0.035125556,0.003662778,0.006244444,0.01283
2014-05-23 12:30:00,0.702219446,0.036915556,0.088492778,0.005517222,0.125120556,0.005423333,0.002916667,0.011150556,0.006922222,0.039025,0.010158333,0.349221667,0.002916111,0.005440556,0.012998889
2014-05-23 13:00:00,0.23296055499999999,0.020208889,0.036625556,0.005535556,0.018861111,0.004988333,0.003431667,0.011132222,0.004764444,0.038893333,0.008916111,0.056861111,0.00368,0.006171111,0.012891111
2014-05-23 13:30:00,0.622442224,0.035596667,0.08908,0.005531111,0.068245,0.005411667,0.003052778,0.011077778,0.004841667,0.03912,0.010100556,0.328867778,0.003008333,0.005411111,0.013097778
2014-05-23 14:00:00,0.345596109,0.02199,0.031457778,0.005538333,0.110484444,0.005113889,0.003282222,0.011213333,0.004790556,0.039406667,0.009104444,0.080619444,0.003579444,0.005991111,0.013024444
2014-05-23 14:30:00,0.5389866660000001,0.034445556,0.090865,0.005534444,0.005598333,0.005434444,0.003228889,0.011257222,0.004877778,0.039497778,0.010083333,0.30644,0.003122778,0.005376111,0.013225
2014-05-23 15:00:00,0.8988233339999998,0.392367222,0.030694444,0.005885556,0.06827,0.004865,0.205120556,0.011261667,0.004752222,0.039353333,0.009310556,0.103860556,0.003692222,0.006363889,0.013026111
2014-05-23 15:30:00,1.415387222,0.595298889,0.089895,0.006057778,0.118372222,0.005061111,0.237696111,0.011158333,0.004757778,0.039248889,0.010021667,0.274761667,0.003213333,0.006851111,0.012993333
2014-05-23 16:00:00,0.875327778,0.615121667,0.027744444,0.006082778,0.007462778,0.005331667,0.003352222,0.011121111,0.004841111,0.038920556,0.00941,0.122824444,0.003373333,0.006661111,0.013080556
2014-05-23 16:30:00,1.6429161119999998,0.605588889,0.094515556,0.006068889,0.087946111,0.005066667,0.24698,0.018580556,0.004796667,0.038725,0.009913889,0.243633333,0.261121111,0.007006111,0.012973333
2014-05-23 17:00:00,1.370881112,0.583146667,0.030423889,0.006063889,0.125933333,0.005157778,0.116575556,0.020486667,0.008508333,0.038885556,0.013172222,0.142003333,0.260670556,0.006926111,0.012927222
2014-05-23 17:30:00,1.134766664,0.586918333,0.093759444,0.006056111,0.118054444,0.005487222,0.003066667,0.020557222,0.004825,0.038743889,0.00976,0.225144444,0.002999444,0.006325,0.013069444
2014-05-23 18:00:00,0.9517583329999999,0.584932222,0.030428333,0.006078889,0.061978333,0.005412222,0.003242778,0.020561667,0.004838889,0.038560556,0.009532222,0.163340556,0.003228333,0.006531111,0.013092222
2014-05-23 18:30:00,0.9980805539999998,0.583687222,0.093526667,0.006058333,0.005655,0.005456111,0.003311111,0.020509444,0.004846111,0.038715,0.009676111,0.204024444,0.003147778,0.006368333,0.013098889
2014-05-23 19:00:00,0.648089445,0.218620556,0.024704444,0.005727222,0.1097,0.005331667,0.003156111,0.020561667,0.004822222,0.038897778,0.009521667,0.184042222,0.003266667,0.006668889,0.013068333
2014-05-23 19:30:00,0.812367776,0.068022778,0.099463889,0.005582222,0.114917778,0.004948333,0.113934444,0.020476667,0.041614444,0.042272222,0.047858333,0.183725556,0.049428333,0.007184444,0.012938333
2014-05-23 20:00:00,0.6593199999999999,0.02984,0.014435556,0.005546111,0.042942778,0.004804444,0.252266667,0.020307222,0.004738333,0.044341111,0.009525556,0.206737778,0.003601667,0.007369444,0.012863333
2014-05-23 20:30:00,0.9236161109999999,0.111050556,0.107750556,0.005623333,0.040878333,0.004547778,0.252245,0.023623333,0.139386111,0.045026667,0.00938,0.159638333,0.003858889,0.007779444,0.012827778
2014-05-23 21:00:00,0.758190002,0.031380556,0.009298889,0.005552778,0.11848,0.004823889,0.254880556,0.021911667,0.006298333,0.044486667,0.009625,0.227722778,0.003531667,0.007395,0.012802222
2014-05-23 21:30:00,0.704698334,0.024831667,0.111427778,0.005537222,0.062740556,0.00481,0.25538,0.018152222,0.004735,0.044853889,0.00928,0.138997778,0.003623889,0.007428333,0.0129
2014-05-23 22:00:00,0.496969444,0.032746667,0.013152778,0.005533333,0.067005,0.005316111,0.011401667,0.018216667,0.009849444,0.04565,0.009789444,0.255534444,0.003193889,0.006560556,0.013019444
2014-05-23 22:30:00,0.473025001,0.023266667,0.100188889,0.005495,0.108733889,0.005191111,0.003227778,0.018375,0.004831111,0.050628889,0.009263889,0.120577222,0.003381667,0.006805,0.013058889
2014-05-23 23:00:00,1.046724445,0.390568333,0.026997778,0.005863889,0.005271667,0.187218889,0.036804444,0.018433889,0.004806667,0.048181111,0.010077222,0.288987778,0.003396111,0.006983889,0.013132778
2014-05-23 23:30:00,1.6683433319999998,0.621028889,0.087304444,0.006119444,0.087281667,0.655848333,0.003096111,0.018716111,0.004488333,0.051268333,0.009277222,0.097613889,0.004482778,0.008866667,0.012951111
2014-05-24 00:00:00,1.488006111,0.593044444,0.040468889,0.006072222,0.084630556,0.357177222,0.002947778,0.018397222,0.004701111,0.049362222,0.010091667,0.29733,0.003478889,0.007327222,0.012976667
2014-05-24 00:30:00,0.8532844470000001,0.579412222,0.078210556,0.006055556,0.005480556,0.005228889,0.003448333,0.018308333,0.004855556,0.046077778,0.00919,0.073892778,0.003397778,0.006675556,0.013050556
2014-05-24 01:00:00,1.1793122210000002,0.591896667,0.049528333,0.006048889,0.10244,0.005568333,0.002976667,0.018132222,0.004863889,0.044379444,0.010204444,0.321418889,0.002789444,0.006074444,0.012990556
2014-05-24 01:30:00,0.8828866669999998,0.576711667,0.074776111,0.006051111,0.07133,0.00518,0.003348889,0.018303333,0.004797778,0.044356667,0.009078333,0.046445,0.003401667,0.00618,0.012926111
2014-05-24 02:00:00,1.119532777,0.592218333,0.050702222,0.006055,0.005828333,0.005634444,0.005663333,0.018264444,0.004926111,0.044013889,0.010365556,0.354787778,0.00282,0.005147778,0.013105556
2014-05-24 02:30:00,0.8917400000000001,0.574131111,0.070318333,0.006048333,0.1071,0.005158889,0.003305556,0.018408889,0.004810556,0.044877222,0.008966667,0.026290556,0.003438333,0.005967222,0.012918333
2014-05-24 03:00:00,0.8092750000000001,0.198076111,0.054872778,0.005676667,0.068208333,0.005538889,0.003017222,0.018355,0.004907778,0.044304444,0.010352222,0.374767778,0.002818889,0.00527,0.013108889
2014-05-24 03:30:00,0.223448334,0.018269444,0.061712778,0.005528333,0.005017222,0.004993889,0.003558889,0.018495556,0.004831667,0.045087222,0.008892222,0.024023889,0.003705556,0.00625,0.013081667
2014-05-24 04:00:00,0.7527216680000002,0.078920556,0.063247222,0.005569444,0.108436667,0.005501667,0.002948333,0.01833,0.004892778,0.044551667,0.010415556,0.388681667,0.002795,0.005296111,0.013135
2014-05-24 04:30:00,0.3115677780000001,0.018207778,0.044636667,0.005536667,0.111217222,0.004955556,0.003373333,0.018548333,0.004789444,0.044862778,0.008881111,0.023705556,0.003623333,0.00624,0.01299
2014-05-24 05:00:00,0.723951666,0.039403889,0.081201111,0.005530556,0.103886111,0.005478333,0.002959444,0.018441111,0.004885,0.044593889,0.010378333,0.385961111,0.002817778,0.005315556,0.013099444
2014-05-24 05:30:00,0.291346112,0.018343333,0.028202222,0.005543333,0.106680556,0.004990556,0.003389444,0.018646667,0.004803889,0.045146667,0.008907222,0.023705556,0.003640556,0.006263889,0.013082222
2014-05-24 06:00:00,0.8988416669999999,0.03971,0.097408333,0.005543889,0.255155,0.005535556,0.002625556,0.018712778,0.004867222,0.04441,0.010457778,0.392965,0.002729444,0.005387222,0.013333889
2014-05-24 06:30:00,0.300940556,0.017820556,0.014882222,0.005530556,0.125933333,0.004940556,0.003323889,0.024476111,0.004772222,0.044575,0.008825,0.023161111,0.003600556,0.006171111,0.012928333
2014-05-24 07:00:00,1.4008394450000003,0.399013333,0.108523889,0.005867222,0.139141111,0.005113333,0.183466667,0.023798889,0.063968889,0.043505556,0.010399444,0.396440556,0.002963889,0.005727778,0.012908889
2014-05-24 07:30:00,1.4176416669999998,0.568856111,0.011591667,0.006070556,0.240248333,0.004208889,0.438673889,0.02097,0.016386667,0.037264444,0.025983889,0.02344,0.003913333,0.00725,0.012783889
2014-05-24 08:00:00,1.6769233340000003,0.583792778,0.103056667,0.006035556,0.061642222,0.004747778,0.439417222,0.024158333,0.004663333,0.036788333,0.010326667,0.379973333,0.003225556,0.006255,0.012840556
2014-05-24 08:30:00,1.3136983340000004,0.563308333,0.027022222,0.006047222,0.120425556,0.004188889,0.437522778,0.024170556,0.004528889,0.037295,0.042108889,0.023195,0.004005556,0.007242222,0.012637222
2014-05-24 09:00:00,1.797040556,0.664630556,0.097411111,0.006125,0.061480556,0.004698333,0.437502778,0.023755,0.004642778,0.03724,0.033627222,0.373785,0.033193333,0.006232222,0.012716667
2014-05-24 09:30:00,1.3036394450000002,0.560318333,0.118330556,0.006002222,0.049787778,0.004197222,0.435405556,0.023488889,0.004581667,0.043711667,0.008745556,0.023628333,0.004002222,0.008956111,0.012483333
2014-05-24 10:00:00,1.819147223,0.605832778,0.110512778,0.006062222,0.104847778,0.005157778,0.433794444,0.022895556,0.110128333,0.043831667,0.01019,0.339452778,0.003426111,0.010468333,0.012546667
2014-05-24 10:30:00,1.7159933310000004,0.56333,0.092168333,0.006083333,0.004204444,0.003567222,0.431385,0.021457222,0.227596111,0.038246111,0.253278333,0.045462222,0.004745556,0.011919444,0.01255
2014-05-24 11:00:00,1.4867116669999998,0.200958333,0.033195,0.005706667,0.088747222,0.004353333,0.43205,0.008281667,0.004496111,0.037358889,0.103972222,0.318838889,0.227990556,0.008291111,0.012471667
2014-05-24 11:30:00,1.1107394449999999,0.020653889,0.104371667,0.005536667,0.370314444,0.004033889,0.42986,0.008695,0.006636111,0.037586111,0.031802222,0.06615,0.003913889,0.008723889,0.012461667
2014-05-24 12:00:00,1.051983334,0.033836667,0.01657,0.005525,0.175946111,0.004425,0.431658889,0.009107222,0.004545,0.037218889,0.009727222,0.299476111,0.003480556,0.007931111,0.012535556
2014-05-24 12:30:00,1.082995557,0.147756111,0.103447778,0.005641111,0.059023333,0.00403,0.407760556,0.008416667,0.073541667,0.037921667,0.079275556,0.087771667,0.04707,0.008724444,0.012615
2014-05-24 13:00:00,0.6451511109999999,0.035106111,0.02008,0.005523889,0.096831111,0.004991111,0.100671111,0.008975,0.004663333,0.037172778,0.038657222,0.269507778,0.003193333,0.007131667,0.012646667
2014-05-24 13:30:00,0.33267333400000004,0.023371667,0.100467778,0.005507222,0.004909444,0.004988889,0.003564444,0.010123889,0.004707778,0.037438889,0.008948889,0.105141667,0.003531667,0.007311667,0.012659444
2014-05-24 14:00:00,0.5119433320000001,0.031244444,0.022175,0.005516111,0.105049444,0.005227778,0.003211111,0.010253333,0.004736111,0.037171111,0.009592222,0.255081667,0.003092778,0.00688,0.012712222
2014-05-24 14:30:00,0.41303055499999997,0.024855,0.097433889,0.005511111,0.063690556,0.005054444,0.003430556,0.008702222,0.004714444,0.037517778,0.009076111,0.129591111,0.003467778,0.007289444,0.012696111
2014-05-24 15:00:00,0.788478333,0.405753889,0.023836111,0.005868333,0.033457222,0.005313889,0.003355,0.008507778,0.004767778,0.037101111,0.009591667,0.228267222,0.00309,0.006774444,0.012793889
2014-05-24 15:30:00,1.100348333,0.575613333,0.101528889,0.006015556,0.116379444,0.005143889,0.003276667,0.008998889,0.004658889,0.037243333,0.071411111,0.147056111,0.003278889,0.007088889,0.012654444
2014-05-24 16:00:00,0.9226,0.574508889,0.023581111,0.006029444,0.009108889,0.005320556,0.003432222,0.010681111,0.004766667,0.037181111,0.019392778,0.205947778,0.00312,0.006744444,0.012785
2014-05-24 16:30:00,1.1065327779999998,0.610244444,0.110877222,0.039143333,0.078561111,0.005287778,0.003311667,0.010105556,0.004752222,0.042150556,0.009410556,0.169178333,0.003111667,0.007748333,0.01265
2014-05-24 17:00:00,1.552559444,0.563031111,0.035473889,0.147783889,0.147394444,0.005430556,0.021302222,0.010403333,0.004793333,0.041420556,0.009452778,0.178376111,0.366457222,0.008678333,0.012561667
2014-05-24 17:30:00,1.4654661130000002,0.567586667,0.114643889,0.130206667,0.130183333,0.004787778,0.247771667,0.010341667,0.004585556,0.036801667,0.011768889,0.183588889,0.003338333,0.007383889,0.012477222
2014-05-24 18:00:00,1.3096944429999997,0.568191111,0.109893333,0.005981667,0.128200556,0.005708333,0.248309444,0.010573889,0.004597778,0.036972222,0.009238889,0.158674444,0.003384444,0.007463333,0.012505
2014-05-24 18:30:00,1.642083333,0.635261111,0.108426111,0.075998333,0.250400556,0.004839444,0.249061667,0.010571667,0.020421111,0.037259444,0.02122,0.204449444,0.00409,0.007451667,0.012632778
2014-05-24 19:00:00,1.280862778,0.260131667,0.056236111,0.16221,0.11777,0.004517778,0.248476667,0.011049444,0.039557778,0.040283333,0.128743889,0.138993333,0.052462778,0.007896667,0.012533333
2014-05-24 19:30:00,0.836954445,0.031255,0.057997778,0.047446667,0.129025556,0.004761667,0.244522222,0.010722222,0.004586667,0.043397778,0.009378333,0.231112222,0.003295,0.007139444,0.012313889
2014-05-24 20:00:00,0.697709444,0.023146111,0.073432778,0.005477778,0.126602778,0.004577222,0.236246667,0.01247,0.020178333,0.043675,0.008896111,0.119326111,0.003551111,0.007847222,0.012282222
2014-05-24 20:30:00,0.7585105549999999,0.123965556,0.039558333,0.005575556,0.119377222,0.005178889,0.035582222,0.025377222,0.061282222,0.044147778,0.009653333,0.26535,0.003138333,0.007742222,0.012581667
2014-05-24 21:00:00,0.6331738880000001,0.022130556,0.091691111,0.005484444,0.115237778,0.004712222,0.190487222,0.018112778,0.004671667,0.044508333,0.008981111,0.102396111,0.003636111,0.008528333,0.012596111
2014-05-24 21:30:00,0.693684998,0.034515,0.024635,0.005524444,0.029962778,0.005053889,0.192031111,0.018039444,0.004771111,0.044547222,0.009903333,0.300523889,0.003297222,0.008042222,0.012838333
2014-05-24 22:00:00,0.5886116669999999,0.020876667,0.099557778,0.005515,0.082516667,0.004718333,0.191593889,0.018262778,0.004681111,0.044883889,0.008971111,0.082038889,0.003693333,0.008572778,0.012729444
